Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results
10.42.0.211-69.147.82.60-54649-443-6,111026,45,1690,Cash loans,F,45000.0,157500.0,8923.5,157500.0,Pensioner,Widow,0,0
10.42.0.1-10.42.0.42-53-56770-17,111027,29,1140,Cash loans,F,157500.0,630000.0,32296.5,630000.0,State servant,Single / not married,1,1
172.217.12.142-10.42.0.151-80-34498-6,111028,55,1340,Cash loans,F,135000.0,163008.0,16830.0,144000.0,Working,Widow,0,0
208.185.50.55-10.42.0.42-443-55561-6,111029,57,600,Cash loans,F,108000.0,103558.5,7663.5,85500.0,Pensioner,Married,0,0
10.42.0.211-54.192.38.154-41783-443-6,111031,41,500,Cash loans,M,157500.0,450000.0,19953.0,450000.0,Pensioner,Married,0,0
10.42.0.211-107.21.247.23-54230-443-6,111033,41,1140,Cash loans,F,202500.0,497520.0,28692.0,450000.0,Commercial associate,Married,0,0
173.194.204.188-10.42.0.151-5228-60764-6,111034,25,1140,Revolving loans,M,225000.0,405000.0,20250.0,405000.0,Working,Married,0,0
175.100.207.232-10.42.0.211-80-54308-6,111035,53,1370,Cash loans,M,427500.0,1096020.0,55962.0,900000.0,Working,Married,0,0
10.42.0.211-40.117.145.132-49515-443-6,111036,29,1830,Cash loans,F,135000.0,918000.0,30469.5,918000.0,Working,Married,0,0
172.217.12.142-10.42.0.151-443-52274-6,111037,35,1318,Cash loans,F,675000.0,1024740.0,55719.0,900000.0,Working,Married,1,1
10.42.0.211-14.17.42.57-58064-80-6,111038,25,400,Cash loans,M,112500.0,679500.0,27076.5,679500.0,Pensioner,Married,1,1
172.217.10.110-10.42.0.42-443-37985-6,111039,33,400,Revolving loans,F,67500.0,247500.0,12375.0,247500.0,Commercial associate,Married,1,1
202.77.129.150-10.42.0.211-80-49808-6,111040,49,400,Cash loans,M,135000.0,640080.0,31261.5,450000.0,Working,Married,0,0
10.42.0.42-31.13.69.195-37595-443-6,111042,33,0,Cash loans,M,180000.0,349609.5,18963.0,265500.0,Commercial associate,Single / not married,1,1
8.0.6.4-8.6.0.1-0-0-0,111043,31,400,Cash loans,F,171000.0,594000.0,17496.0,594000.0,Commercial associate,Married,0,0
10.42.0.151-10.42.0.1-30366-53-17,111044,28,1451,Cash loans,F,99000.0,376078.5,18288.0,310500.0,Working,Married,1,1
172.217.11.14-10.42.0.151-443-47070-6,111046,26,1140,Cash loans,F,180000.0,379008.0,37998.0,360000.0,Commercial associate,Single / not married,0,0
172.217.8.3-10.42.0.42-80-44821-6,111047,27,1235,Revolving loans,F,112500.0,202500.0,10125.0,202500.0,Pensioner,Married,0,0
10.42.0.1-10.42.0.42-53-13934-17,111049,45,400,Cash loans,F,139500.0,222768.0,17370.0,180000.0,Working,Civil marriage,0,0
10.42.0.151-10.42.0.1-17342-53-17,111050,26,4767,Cash loans,F,270000.0,1316155.5,38614.5,1030500.0,Commercial associate,Married,1,1
172.217.10.142-10.42.0.151-443-33694-6,111051,37,400,Cash loans,F,315000.0,1546020.0,45202.5,1350000.0,Pensioner,Married,0,0
10.42.0.211-121.12.98.63-53497-80-6,111053,49,1208,Revolving loans,F,144000.0,270000.0,13500.0,270000.0,Working,Single / not married,0,0
172.217.10.106-10.42.0.211-443-44350-6,111054,23,3263,Cash loans,F,202500.0,1178217.0,34578.0,922500.0,Working,Married,0,0
10.42.0.42-13.107.254.128-36672-443-6,111055,40,1090,Cash loans,F,67500.0,355536.0,14040.0,270000.0,Working,Married,1,1
10.42.0.151-10.42.0.1-30049-53-17,111056,31,1190,Cash loans,M,112500.0,343287.0,22941.0,310500.0,Working,Married,1,1
216.58.219.206-10.42.0.151-443-56551-6,111057,32,7265,Cash loans,M,121500.0,848745.0,35959.5,675000.0,Commercial associate,Married,0,0
172.217.10.110-10.42.0.151-443-35647-6,111058,29,1440,Revolving loans,F,180000.0,315000.0,15750.0,315000.0,State servant,Single / not married,0,0
10.42.0.211-77.234.44.199-44024-80-6,111059,28,3249,Cash loans,F,76500.0,355536.0,18742.5,270000.0,Working,Married,0,0
203.130.53.126-10.42.0.211-80-41538-6,111060,24,970,Cash loans,F,157500.0,1288350.0,34114.5,1125000.0,Working,Civil marriage,1,1
172.217.3.110-10.42.0.151-443-51446-6,111061,41,400,Cash loans,F,67500.0,454500.0,19386.0,454500.0,Pensioner,Widow,0,0
183.79.250.123-10.42.0.42-443-59107-6,111062,35,250,Cash loans,F,67500.0,314055.0,12415.5,238500.0,Working,Married,0,0
131.253.61.84-10.42.0.211-443-52043-6,111063,39,3249,Cash loans,M,157500.0,936436.5,47943.0,837000.0,Working,Married,0,0
10.42.0.211-10.42.0.1-20047-53-17,111064,35,250,Cash loans,F,67500.0,390960.0,23625.0,337500.0,Working,Married,0,0
10.42.0.211-52.179.189.71-55397-443-6,111065,28,250,Cash loans,F,112500.0,679500.0,26442.0,679500.0,Working,Civil marriage,0,0
10.42.0.42-123.125.115.190-55908-80-6,111066,50,400,Cash loans,F,180000.0,592560.0,31153.5,450000.0,Commercial associate,Married,0,0
172.217.10.42-10.42.0.211-443-37091-6,111067,49,500,Cash loans,F,202500.0,1350000.0,35613.0,1350000.0,Commercial associate,Separated,0,0
10.42.0.1-10.42.0.42-53-65495-17,111068,56,400,Cash loans,F,90000.0,755190.0,33394.5,675000.0,Pensioner,Separated,0,0
182.22.67.102-10.42.0.42-443-39707-6,111069,30,3102,Cash loans,M,112500.0,401386.5,18729.0,346500.0,Working,Civil marriage,0,0
171.84.4.11-10.42.0.211-80-48070-6,111071,37,500,Cash loans,F,315000.0,900000.0,33354.0,900000.0,Commercial associate,Married,0,0
10.42.0.211-10.42.0.1-14669-53-17,111072,30,1270,Cash loans,F,225000.0,254700.0,16582.5,225000.0,Working,Separated,0,0
10.42.0.211-121.12.98.62-55456-80-6,111073,32,24162,Cash loans,F,135000.0,1288350.0,37800.0,1125000.0,Working,Married,1,1
192.229.173.173-10.42.0.211-80-44549-6,111074,20,3416,Cash loans,M,202500.0,1040985.0,27589.5,909000.0,Commercial associate,Married,1,1
192.229.173.173-10.42.0.42-80-41342-6,111075,44,400,Cash loans,F,225000.0,900000.0,38263.5,900000.0,Pensioner,Married,1,1
172.217.10.42-10.42.0.42-443-49792-6,111076,25,400,Cash loans,F,157500.0,1575000.0,47754.0,1575000.0,Pensioner,Married,1,1
172.217.10.74-10.42.0.211-443-33776-6,111077,34,1090,Cash loans,M,180000.0,1185120.0,46251.0,900000.0,Working,Married,1,1
10.42.0.211-123.125.115.164-59146-443-6,111078,29,400,Revolving loans,M,135000.0,157500.0,7875.0,157500.0,Working,Married,1,1
172.217.10.136-10.42.0.151-443-45266-6,111079,33,400,Cash loans,F,90000.0,254700.0,15709.5,225000.0,Working,Separated,1,1
216.58.219.234-10.42.0.211-443-56290-6,111080,56,250,Cash loans,M,270000.0,640080.0,29970.0,450000.0,Working,Single / not married,1,1
10.42.0.211-96.7.201.51-51339-443-6,111081,34,4230,Cash loans,F,157500.0,360000.0,9900.0,360000.0,Working,Married,0,0
10.42.0.151-104.193.88.109-49997-80-6,111082,36,3257,Cash loans,F,225000.0,521280.0,23089.5,450000.0,Working,Single / not married,1,1
216.58.219.238-10.42.0.211-443-56257-6,111083,34,400,Cash loans,F,126000.0,675000.0,19737.0,675000.0,Pensioner,Widow,1,1
203.205.191.22-10.42.0.211-80-43254-6,111085,39,1000,Cash loans,F,270000.0,500211.0,27931.5,463500.0,State servant,Married,1,1
10.42.0.211-69.147.82.61-39960-443-6,111086,48,1667,Cash loans,F,157500.0,1078200.0,34911.0,900000.0,State servant,Civil marriage,1,1
10.42.0.151-10.42.0.1-6580-53-17,111087,28,400,Cash loans,M,157500.0,327024.0,12456.0,270000.0,Working,Married,1,1
172.217.9.228-10.42.0.42-443-44848-6,111088,51,400,Cash loans,M,157500.0,178290.0,20245.5,157500.0,Commercial associate,Married,0,0
172.217.10.14-10.42.0.211-443-42222-6,111089,24,500,Cash loans,M,450000.0,1042560.0,58347.0,900000.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-28474-53-17,111090,27,1590,Cash loans,M,252000.0,463500.0,23796.0,463500.0,Commercial associate,Married,1,1
221.204.60.123-10.42.0.211-80-45401-6,111092,28,1090,Cash loans,M,112500.0,390447.0,19120.5,274500.0,Working,Single / not married,0,0
10.42.0.211-31.13.65.7-59439-443-6,111093,34,1090,Cash loans,F,135000.0,706500.0,45279.0,706500.0,Working,Married,1,1
10.42.0.211-10.42.0.1-31944-53-17,111094,27,2269,Cash loans,F,112500.0,508495.5,23562.0,454500.0,Working,Married,1,1
10.42.0.211-66.198.24.224-60501-443-6,111095,28,1890,Cash loans,F,180000.0,533668.5,23638.5,477000.0,Pensioner,Married,1,1
10.42.0.211-123.125.29.220-58238-80-6,111096,31,2165,Cash loans,F,202500.0,227520.0,14049.0,180000.0,Working,Single / not married,0,0
172.217.10.74-10.42.0.211-443-52985-6,111097,25,500,Cash loans,M,180000.0,343800.0,16155.0,225000.0,Working,Married,1,1
202.77.129.161-10.42.0.211-80-45555-6,111098,47,400,Cash loans,M,315000.0,781920.0,42547.5,675000.0,Working,Separated,1,1
10.42.0.211-10.42.0.1-12129-53-17,111099,54,1040,Cash loans,M,225000.0,269550.0,19300.5,225000.0,State servant,Married,1,1
10.42.0.211-31.13.69.245-51560-443-6,111100,33,2233,Cash loans,M,225000.0,579942.0,37192.5,495000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-21423-53-17,111101,28,400,Cash loans,F,180000.0,547272.0,43366.5,495000.0,State servant,Married,1,1
169.45.214.246-10.42.0.211-443-53988-6,111102,27,4022,Cash loans,M,360000.0,835380.0,40320.0,675000.0,Commercial associate,Married,1,1
10.42.0.151-10.42.0.1-42953-53-17,111103,33,3040,Revolving loans,F,112500.0,180000.0,9000.0,180000.0,Working,Single / not married,1,1
10.42.0.1-10.42.0.42-53-53914-17,111105,32,400,Cash loans,F,112500.0,138474.0,11232.0,126000.0,Commercial associate,Civil marriage,1,1
10.42.0.211-31.13.80.8-40183-443-6,111106,38,1235,Cash loans,M,225000.0,256500.0,15822.0,256500.0,Working,Married,1,1
184.169.166.225-10.42.0.211-443-58874-6,111107,44,400,Cash loans,F,135000.0,1078200.0,31653.0,900000.0,Commercial associate,Single / not married,1,1
10.42.0.211-58.63.236.212-39708-443-6,111109,39,1020,Cash loans,F,126000.0,254700.0,24939.0,225000.0,Working,Married,1,1
10.42.0.151-10.42.0.1-59132-53-17,111110,38,0,Cash loans,F,135000.0,276277.5,19777.5,238500.0,Commercial associate,Single / not married,0,0
10.42.0.1-10.42.0.42-53-57936-17,111111,29,1520,Cash loans,F,315000.0,505642.5,25947.0,436500.0,Working,Married,1,1
173.241.242.143-10.42.0.151-443-33614-6,111113,37,1090,Cash loans,F,225000.0,1288350.0,37800.0,1125000.0,Working,Separated,1,1
10.42.0.42-64.71.142.110-47613-443-6,111114,39,4760,Cash loans,M,225000.0,331632.0,32931.0,315000.0,Working,Married,1,1
140.205.172.65-10.42.0.211-443-38256-6,111115,25,2598,Cash loans,F,112500.0,452385.0,22131.0,373500.0,Working,Married,1,1
10.42.0.211-10.42.0.1-57163-53-17,111116,47,2867,Cash loans,M,202500.0,1255680.0,41629.5,1125000.0,Working,Married,1,1
140.205.243.64-10.42.0.211-443-53880-6,111117,35,400,Cash loans,M,135000.0,229230.0,15052.5,202500.0,Working,Married,0,0
172.217.3.106-10.42.0.151-443-45277-6,111118,34,400,Cash loans,F,202500.0,495000.0,21933.0,495000.0,Working,Married,1,1
172.217.10.78-10.42.0.151-443-39163-6,111119,38,500,Cash loans,F,177750.0,288873.0,16713.0,238500.0,Pensioner,Civil marriage,1,1
172.217.9.238-10.42.0.211-443-35922-6,111120,27,2000,Cash loans,M,85500.0,327024.0,21420.0,270000.0,Working,Separated,1,1
157.55.235.173-10.42.0.211-40024-60774-17,111121,36,400,Cash loans,F,108000.0,675000.0,21906.0,675000.0,Working,Married,0,0
172.217.3.98-10.42.0.151-443-41839-6,111122,33,500,Cash loans,F,157500.0,305221.5,17649.0,252000.0,Commercial associate,Civil marriage,1,1
10.42.0.211-31.13.80.36-37815-443-6,111123,34,400,Cash loans,F,63000.0,518562.0,20695.5,463500.0,Pensioner,Civil marriage,1,1
10.42.0.211-10.42.0.1-45788-53-17,111124,27,500,Cash loans,F,90000.0,225000.0,12204.0,225000.0,Working,Married,1,1
182.22.31.124-10.42.0.151-443-50825-6,111125,36,400,Cash loans,M,112500.0,622413.0,31779.0,495000.0,Commercial associate,Single / not married,1,1
183.79.250.123-10.42.0.42-443-47707-6,111126,33,400,Cash loans,F,292500.0,799299.0,35338.5,702000.0,State servant,Married,1,1
10.42.0.151-87.240.165.80-48625-80-6,111128,34,400,Cash loans,F,225000.0,706410.0,67203.0,679500.0,Working,Married,1,1
202.77.129.146-10.42.0.211-80-39009-6,111129,26,1850,Cash loans,F,135000.0,545040.0,25407.0,450000.0,Commercial associate,Single / not married,1,1
10.42.0.1-10.42.0.42-53-46390-17,111130,31,1090,Cash loans,M,202500.0,171000.0,11695.5,171000.0,Working,Single / not married,1,1
216.58.219.202-10.42.0.211-443-59638-6,111131,32,400,Cash loans,F,225000.0,640080.0,31261.5,450000.0,Commercial associate,Single / not married,1,1
10.42.0.151-14.204.144.141-42472-80-6,111132,29,1890,Cash loans,M,360000.0,147726.0,17662.5,130500.0,Working,Separated,1,1
182.22.24.124-10.42.0.211-443-45689-6,111133,33,400,Cash loans,M,202500.0,938304.0,54990.0,810000.0,Working,Married,1,1
172.217.10.106-10.42.0.211-443-44350-6,111134,44,500,Cash loans,M,121500.0,485640.0,34668.0,450000.0,Working,Civil marriage,1,1
8.0.6.4-8.6.0.1-0-0-0,111135,30,500,Revolving loans,M,292500.0,270000.0,13500.0,270000.0,Commercial associate,Single / not married,1,1
172.217.3.110-10.42.0.151-443-60211-6,111136,30,400,Cash loans,F,247500.0,848745.0,37516.5,675000.0,Pensioner,Widow,1,1
157.240.18.15-10.42.0.211-443-43436-6,111137,38,400,Cash loans,M,225000.0,497520.0,36184.5,450000.0,Commercial associate,Married,1,1
10.42.0.211-104.88.106.21-43600-80-6,111138,31,400,Revolving loans,M,135000.0,270000.0,13500.0,270000.0,Working,Married,1,1
183.79.1.39-10.42.0.211-443-52795-6,111139,32,500,Cash loans,F,270000.0,1546020.0,42642.0,1350000.0,Working,Single / not married,1,1
172.217.12.161-10.42.0.211-443-53633-6,111140,34,400,Revolving loans,F,81000.0,135000.0,6750.0,135000.0,Working,Civil marriage,1,1
10.42.0.211-119.146.74.34-52755-80-6,111141,39,500,Cash loans,F,180000.0,958131.0,42336.0,841500.0,Pensioner,Separated,1,1
8.0.6.4-8.6.0.1-0-0-0,111143,30,400,Cash loans,F,250200.0,252000.0,12996.0,252000.0,Pensioner,Married,1,1
10.42.0.211-10.42.0.1-42031-53-17,111144,27,400,Cash loans,F,135000.0,547344.0,23319.0,472500.0,Pensioner,Married,1,1
10.42.0.211-10.42.0.1-59964-53-17,111145,23,400,Cash loans,F,67500.0,538704.0,21361.5,481500.0,Working,Married,1,1
8.0.6.4-8.6.0.1-0-0-0,111147,37,1235,Cash loans,F,180000.0,167895.0,18211.5,157500.0,Working,Single / not married,1,1
140.205.62.20-10.42.0.211-443-34065-6,111148,28,1505,Cash loans,F,135000.0,1170000.0,34209.0,1170000.0,Commercial associate,Married,1,1
172.217.12.206-10.42.0.211-443-36923-6,111149,28,500,Revolving loans,M,112500.0,180000.0,9000.0,180000.0,Commercial associate,Married,1,1
10.42.0.151-63.250.200.63-41195-443-6,111150,37,400,Cash loans,F,112500.0,630000.0,27751.5,630000.0,Working,Married,1,1
158.85.58.51-10.42.0.211-443-58113-6,111151,29,400,Cash loans,F,90000.0,521280.0,23089.5,450000.0,Commercial associate,Civil marriage,1,1
10.42.0.42-106.39.169.66-50156-80-6,111152,31,1000,Cash loans,F,112500.0,156384.0,16969.5,135000.0,Working,Single / not married,0,0
173.194.205.188-10.42.0.211-5228-60825-6,111153,39,1235,Cash loans,F,315000.0,2250000.0,59355.0,2250000.0,State servant,Married,1,1
10.42.0.211-52.84.37.172-40808-443-6,111154,44,1000,Cash loans,F,180000.0,254700.0,27558.0,225000.0,Commercial associate,Civil marriage,1,1
10.42.0.151-31.13.71.37-44344-443-6,111155,39,1090,Cash loans,F,270000.0,900000.0,26316.0,900000.0,Working,Married,1,1
202.77.129.150-10.42.0.211-80-59919-6,111156,42,400,Cash loans,F,189000.0,431280.0,22149.0,360000.0,Working,Separated,1,1
10.42.0.42-65.52.108.74-41499-443-6,111157,28,500,Cash loans,M,126000.0,526491.0,32337.0,454500.0,Working,Married,1,1
10.42.0.211-66.198.24.240-49769-443-6,111158,41,2225,Cash loans,M,202500.0,767313.0,44991.0,711000.0,Working,Married,1,1
10.42.0.151-10.42.0.1-60114-53-17,111159,34,500,Cash loans,F,103500.0,452385.0,21217.5,373500.0,Pensioner,Widow,1,1
172.217.12.168-10.42.0.211-443-58966-6,111160,29,1235,Cash loans,F,180000.0,1350000.0,48492.0,1350000.0,Working,Married,1,1
10.42.0.211-23.194.141.179-58877-443-6,111161,29,400,Cash loans,M,157500.0,454500.0,21865.5,454500.0,Commercial associate,Married,1,1
10.42.0.151-10.42.0.1-25194-53-17,111162,35,400,Cash loans,M,112500.0,1506816.0,49927.5,1350000.0,Commercial associate,Married,1,1
10.42.0.151-121.12.98.62-34795-80-6,111163,38,400,Revolving loans,F,72000.0,225000.0,11250.0,225000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-29876-53-17,111164,38,400,Cash loans,F,135000.0,448056.0,21789.0,315000.0,Working,Married,1,1
10.42.0.151-23.208.26.242-41548-443-6,111166,36,1090,Cash loans,F,225000.0,508495.5,21541.5,454500.0,Working,Civil marriage,1,1
10.42.0.211-121.14.255.83-56453-80-6,111167,33,400,Cash loans,M,112500.0,765000.0,22495.5,765000.0,Working,Married,1,1
172.217.11.34-10.42.0.211-443-40833-6,111170,40,1400,Revolving loans,M,90000.0,270000.0,13500.0,270000.0,Working,Civil marriage,1,1
162.208.22.39-10.42.0.211-443-56816-6,111171,35,2180,Cash loans,F,135000.0,553500.0,16312.5,553500.0,Commercial associate,Single / not married,1,1
199.59.149.202-10.42.0.151-443-36274-6,111178,33,400,Cash loans,F,81000.0,254700.0,14751.0,225000.0,Working,Civil marriage,1,1
209.10.120.26-10.42.0.211-80-54368-6,111179,33,640,Cash loans,M,112500.0,157500.0,14575.5,157500.0,Commercial associate,Married,1,1
8.8.8.8-10.42.0.151-53-20947-17,111181,31,400,Cash loans,F,157500.0,787131.0,42066.0,679500.0,Working,Married,1,1
10.42.0.211-106.39.162.36-50140-80-6,111183,34,500,Cash loans,F,99000.0,296280.0,16069.5,225000.0,Commercial associate,Civil marriage,1,1
180.149.136.194-10.42.0.211-80-60019-6,111184,29,1090,Cash loans,M,180000.0,780363.0,52362.0,697500.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-42216-53-17,111185,32,1090,Cash loans,M,103500.0,269550.0,14751.0,225000.0,Working,Married,1,1
10.42.0.211-66.198.24.243-37717-80-6,111186,31,400,Cash loans,M,112500.0,61128.0,6174.0,54000.0,Pensioner,Separated,1,1
209.10.120.26-10.42.0.211-80-41008-6,111187,34,500,Cash loans,M,157500.0,254700.0,25321.5,225000.0,Working,Married,1,1
10.42.0.211-23.205.20.234-45260-80-6,111188,33,500,Cash loans,F,157500.0,381528.0,24970.5,315000.0,Working,Civil marriage,1,1
172.217.10.72-10.42.0.211-443-34855-6,111189,36,500,Cash loans,M,225000.0,229500.0,21366.0,229500.0,Commercial associate,Single / not married,1,1
140.205.230.8-10.42.0.211-80-50827-6,111190,30,400,Cash loans,F,135000.0,668304.0,28444.5,540000.0,State servant,Married,1,1
10.42.0.211-10.42.0.1-60721-53-17,111191,36,1090,Cash loans,F,135000.0,942300.0,34749.0,675000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-47710-53-17,111193,34,850,Cash loans,F,135000.0,284256.0,30744.0,270000.0,State servant,Married,1,1
172.217.12.195-10.42.0.211-80-50793-6,111195,36,1250,Cash loans,F,189000.0,1125000.0,44748.0,1125000.0,Working,Married,1,1
172.217.10.78-10.42.0.151-443-38199-6,111199,27,400,Cash loans,M,112500.0,140746.5,14049.0,121500.0,Commercial associate,Married,1,1
10.42.0.211-64.71.142.125-36555-443-6,111200,41,400,Cash loans,F,45000.0,463500.0,13410.0,463500.0,Pensioner,Married,1,1
10.42.0.42-119.146.74.34-33220-80-6,111201,44,400,Cash loans,F,157500.0,545040.0,20677.5,450000.0,Pensioner,Widow,1,1
172.217.12.138-10.42.0.151-443-54138-6,111202,34,400,Cash loans,F,112500.0,397881.0,25555.5,328500.0,Working,Civil marriage,1,1
151.101.0.166-10.42.0.42-443-50712-6,111203,33,1000,Cash loans,F,67500.0,536917.5,30109.5,463500.0,Working,Married,1,1
172.217.10.110-10.42.0.42-443-59572-17,111204,33,400,Cash loans,M,126000.0,616261.5,22266.0,468000.0,Working,Civil marriage,1,1
10.42.0.151-10.42.0.1-34012-53-17,111206,32,500,Cash loans,F,67500.0,284400.0,16456.5,225000.0,Working,Married,1,1
202.77.129.150-10.42.0.211-80-40984-6,111208,45,500,Revolving loans,F,67500.0,180000.0,9000.0,180000.0,Working,Married,1,1
10.42.0.211-115.239.210.141-41440-443-6,111209,35,400,Cash loans,F,67500.0,276277.5,14593.5,238500.0,Commercial associate,Married,1,1
172.217.12.165-10.42.0.151-443-43210-6,111210,28,500,Cash loans,F,180000.0,746280.0,59094.0,675000.0,Commercial associate,Single / not married,1,1
10.42.0.211-10.42.0.1-51626-53-17,111211,33,400,Cash loans,F,135000.0,450000.0,22860.0,450000.0,Pensioner,Civil marriage,1,1
202.77.129.150-10.42.0.211-443-38315-6,111212,27,850,Cash loans,F,202500.0,225000.0,23755.5,225000.0,Commercial associate,Single / not married,1,1
10.42.0.211-31.13.71.7-59201-443-6,111213,31,500,Cash loans,M,202500.0,96696.0,6426.0,76500.0,Working,Married,1,1
10.42.0.151-10.42.0.1-55814-53-17,111214,28,400,Cash loans,F,112500.0,454500.0,19386.0,454500.0,Working,Separated,1,1
10.42.0.151-104.254.66.16-40388-80-6,111215,35,400,Cash loans,F,247500.0,67500.0,7267.5,67500.0,Pensioner,Separated,1,1
222.73.28.96-10.42.0.211-80-41890-6,111216,28,400,Cash loans,F,157500.0,998838.0,29335.5,715500.0,Commercial associate,Separated,1,1
203.205.158.61-10.42.0.151-80-33008-6,111217,39,750,Cash loans,F,67500.0,545040.0,26640.0,450000.0,State servant,Married,1,1
203.205.158.60-10.42.0.151-80-39573-6,111218,30,400,Cash loans,M,171000.0,582228.0,22558.5,486000.0,Working,Married,1,1
10.42.0.211-104.88.88.137-55072-80-6,111219,32,1100,Cash loans,F,72000.0,142200.0,8293.5,112500.0,Working,Married,1,1
192.229.173.173-10.42.0.151-80-59863-6,111220,36,500,Cash loans,F,72000.0,490495.5,27517.5,454500.0,Working,Married,1,1
172.217.12.206-10.42.0.151-443-53110-6,111221,34,400,Revolving loans,F,112500.0,225000.0,11250.0,225000.0,Pensioner,Married,1,1
216.58.219.234-10.42.0.42-443-40021-6,111223,52,500,Cash loans,F,112500.0,521280.0,24286.5,450000.0,Commercial associate,Married,1,1
10.42.0.42-125.39.83.108-40521-443-6,111224,32,500,Revolving loans,M,270000.0,405000.0,20250.0,405000.0,Pensioner,Civil marriage,0,0
10.42.0.211-23.21.95.195-55051-443-6,111225,36,2371,Cash loans,F,225000.0,1061572.5,45108.0,976500.0,Commercial associate,Separated,1,1
10.42.0.151-121.12.98.64-59109-80-6,111226,31,1000,Cash loans,F,225000.0,447768.0,29920.5,405000.0,Commercial associate,Single / not married,1,1
10.42.0.211-64.71.142.120-36092-443-6,111227,35,500,Revolving loans,F,128250.0,247500.0,12375.0,247500.0,Working,Married,0,0
183.79.250.123-10.42.0.211-80-57559-6,111229,59,1354,Cash loans,M,157500.0,864000.0,30739.5,864000.0,Commercial associate,Married,0,0
172.217.10.238-10.42.0.151-443-36120-6,111230,33,1090,Cash loans,F,157500.0,239850.0,23364.0,225000.0,Working,Separated,1,1
180.163.255.159-10.42.0.211-80-53352-6,111231,26,1640,Cash loans,M,112500.0,143910.0,15628.5,135000.0,Working,Civil marriage,0,0
10.42.0.1-10.42.0.42-53-36302-17,111232,30,400,Cash loans,M,148500.0,830214.0,26910.0,693000.0,Pensioner,Married,1,1
10.42.0.211-104.88.20.69-44932-80-6,111234,29,2223,Cash loans,M,135000.0,225000.0,24003.0,225000.0,Working,Single / not married,1,1
10.42.0.151-119.146.74.32-38602-443-6,111235,39,5705,Cash loans,F,67500.0,180000.0,12028.5,180000.0,Working,Married,0,0
10.42.0.211-10.42.0.1-9180-53-17,111236,33,400,Cash loans,M,157500.0,1305000.0,38286.0,1305000.0,Commercial associate,Married,1,1
175.100.207.232-10.42.0.211-443-44539-6,111237,42,250,Cash loans,F,135000.0,1078200.0,38331.0,900000.0,Pensioner,Married,1,1
216.58.219.202-10.42.0.211-443-54160-6,111238,40,400,Cash loans,M,247500.0,818685.0,79753.5,787500.0,Commercial associate,Married,1,1
10.42.0.1-10.42.0.42-53-8528-17,111239,35,2012,Revolving loans,F,81000.0,225000.0,11250.0,225000.0,Working,Married,1,1
10.42.0.42-23.206.125.17-39549-80-6,111240,35,250,Cash loans,F,67500.0,315000.0,12006.0,315000.0,Working,Single / not married,0,0
10.42.0.211-10.42.0.1-42023-53-17,111241,32,2012,Revolving loans,F,67500.0,270000.0,13500.0,270000.0,Working,Married,1,1
172.217.12.202-10.42.0.211-443-49278-6,111242,25,1140,Cash loans,M,225000.0,1078200.0,31653.0,900000.0,Working,Married,1,1
10.42.0.211-111.221.77.140-60774-40022-17,111243,34,3961,Cash loans,F,157500.0,263686.5,26208.0,238500.0,Commercial associate,Married,0,0
10.42.0.151-10.42.0.1-9394-53-17,111244,31,400,Cash loans,M,211500.0,521280.0,35262.0,450000.0,Commercial associate,Married,0,0
10.42.0.151-10.42.0.1-34940-53-17,111245,28,450,Cash loans,F,157500.0,612612.0,23463.0,495000.0,Working,Civil marriage,1,1
172.217.6.202-10.42.0.151-443-45673-6,111246,27,1430,Cash loans,F,135000.0,685012.5,27297.0,553500.0,Working,Married,1,1
180.149.135.239-10.42.0.211-80-43447-6,111247,29,400,Cash loans,M,225000.0,640080.0,31261.5,450000.0,Working,Married,1,1
219.142.78.162-10.42.0.211-80-54706-6,111248,33,740,Cash loans,F,117000.0,753840.0,24448.5,540000.0,Working,Married,0,0
162.208.22.39-10.42.0.211-443-58914-6,111249,32,500,Cash loans,M,405000.0,942759.0,45486.0,828000.0,Commercial associate,Single / not married,1,1
151.101.117.140-10.42.0.211-443-45562-6,111250,44,400,Cash loans,F,180000.0,215640.0,13158.0,180000.0,Pensioner,Married,1,1
10.42.0.211-10.42.0.1-15768-53-17,111251,33,1000,Cash loans,F,117000.0,225000.0,16434.0,225000.0,Working,Married,1,1
182.22.31.252-10.42.0.211-443-54161-6,111252,40,250,Cash loans,M,135000.0,349258.5,27157.5,301500.0,Working,Widow,1,1
10.42.0.42-61.160.234.14-52481-80-6,111253,27,3350,Cash loans,F,540000.0,1312110.0,52168.5,1125000.0,Commercial associate,Civil marriage,1,1
174.35.73.135-10.42.0.211-80-41848-6,111254,46,2100,Revolving loans,F,202500.0,270000.0,13500.0,270000.0,Working,Civil marriage,1,1
10.42.0.1-10.42.0.42-53-45546-17,111255,31,2100,Revolving loans,M,450000.0,1350000.0,67500.0,1350000.0,Working,Single / not married,1,1
